"idRegistroEncuesta","idEstablecimiento","NombreEstablecimiento","NombrePropietario","Direccion","Ciudad","GPS","StickerQR","Canal","Localidad","SubLocalidad"
6265850,469547,MERCA SUPER DEL DORADO,no tiene,KR 111 # 64 F - 20,BOGOTA,"4.703139781951904;-74.1314468383789",1224415254,Autoservicio,10,4
7020967,740557,no tiene,marta,CL 17 B SUR # 29 B - 33,BOGOTA,"4.594271183013916;-74.10958099365234",17994715,Licobar,15,2
6477119,903901,CAFE BAR SAMANA,NO DECLARADO,CL 13 # 27 BIS - 24,BOGOTA,"4.611271026419992;-74.09089094518342",18028674,Bar,14,2
7057609,447423,Tienda Reniel,Sandra Acosta,KR 15 # 38 - 82,YOPAL,"5.319919586181641;-72.39470672607422",225000288,Tienda,5,1
6631696,511348,donde jacke,,KR 6 # 36 - 04,MONTERIA,"8.759100914001465;-75.88025665283203",143006318,Restaurantes,5,1
6041519,76427,TIENDA MIXTA,ADRIANA,CL 46 # 28 D - 17,CALI,"3.4298046703406295;-76.50277963231017",30033148,Tienda,12,2
4491435,495289,asados llaneros el pariente ,,KR 17 C # 49 - 11,MEDELLIN,"6.2378776;-75.5452934",1224247246,Restaurantes,8,2
5461530,329,licorera del quindio,,KR 14 # 11 A - 03,ARMENIA,"4.536508083343506;-75.66891479492188",62017540,Licoreria,7,1
6882894,829378,MEGAPIZZA,danna,CL 59 # 1 A OESTE - 103,BUCARAMANGA,"7.10062215;-73.12957718",52026492,Comidas Rapidas,17,1
7035690,120932,tienda el nuevo amanecer,,DG 74 # 16 - 120,BARRANQUILLA,"10.969178333333332;-74.81762166666667",42031661,Tienda,3,2
6683377,48439,tienda,marcela,KR 17 # 52 SUR - 68,BOGOTA,"4.565810203552246;-74.12814331054688",18017380,Tienda,6,3
6470300,351078,variedades nany,,KR 42 C # 111 - 61,MEDELLIN,"6.3013200759887695;-75.54620361328125",22009652,Autoservicio,1,1
3278977,230727,,MARGARITA OVANDO,DG 72 F SUR # 33 - 23,BOGOTA,"4.56292934250086;-74.1642077174037",10090009,Tienda,19,4
6713975,591449,NO TIENE,no lo da,CL 4 # 18 - 12,DUITAMA,"5.8213629722595215;-73.04046630859375",132008632,Licobar,2,1
6499614,400409,MERKA PAISAS,Manuel Ortiz,KR 20 # 14 - 62,YOPAL,"5.343014717102051;-72.39879608154297",225001990,Autoservicio,1,1
6559486,321028,RESTAURANTE PLAZA DE LAS RICURAS,dario,CL 41 # 40 - 03,BARRANQUILLA,"10.9809095;-74.78384268",40920037,Cafeteria,2,2
4113767,178065,tienda aquitor,Andréa herrera ardila,CL 2 # 14 - 24,NEIVA,"2.9230483;-75.2791351",92001303,Tienda,7,1
5249195,665223,BULOT TIENDA Y LICORES ,diana marcela ,CL 7 # 34 - 26,POPAYAN,"2.4491626;-76.62996063333334",180006130,Licoreria,9,1
5993656,428611,cigarreria la 15 ,,AV 15 # 4 A - 68,ZIPAQUIRA,"5.01973291;-73.99945142",1210511044,Tienda,4,1
6567273,922017,tienda flor ,nn,CL 16 # 1 - 02,CUCUTA,"7.936277277767658;-72.50223398208618",110011259,Tienda,6,1
4988568,440281,tienda villa aurora 2,,KR 39 # 17 - 03,ACACIAS,"4.004034432582557;-73.77419415861368",1250045357,Tienda,1,1
5617753,117161,MERCADOELHOGAR,mirian romero,CL 1 # 15 A - 23,TUNJA,"5.514943557791412;-73.37270049378276",132004632,Tienda,6,2
3965935,335442,RESTAURANTE EL SABROSO ,Luis Rodríguez,CL 25 D # 84 B - 25,BOGOTA,"4.6732066;-74.1202383",17924559,Restaurantes,9,2
6905526,357109,LICORES LA 15,lina,CL 15 # 20 B - 10,POPAYAN,"2.43928619;-76.62246712",180006666,Licoreria,7,1
4807550,551474,la cupula bar,NO DECLARADO,KR 36 # 14 - 14,VILLAVICENCIO,"4.129685878753662;-73.63019561767578",125002935,Licoreria,7,1
6383394,197460,LA BARATIA 2,,CL 51 # 29 A - 118,CALI,"3.4137911796569824;-76.49417114257812",1210592775,Tienda,15,2
5847252,768762,RESTAURANTE LA PARRILLA,na,CL 28 # 76 - 27,MEDELLIN,"6.228995323181152;-75.59699249267578",22043290,Restaurantes,16,1
6888845,82406,panaderia jk,,KR 48 A # 49 - 03,CALI,"3.3989100456237793;-76.51260375976562",1224502955,Panaderia,15,1
7059826,446715,buen dia palermo,,CL 19 # 37 - 32,PASTO,"1.2262799739837646;-77.28430938720703",190002511,Tienda,9,1
4789876,383349,LICORES LA TERRAZA,NN,CL 79 # 9 S - 75,BARRANQUILLA,"10.9287518;-74.8216652",42011949,Licoreria,4,1
5682080,404883,EL PRADO,Jorge,KR 52 # 54 - 11,MEDELLIN,"6.254426956176758;-75.5682144165039",22029548,Tienda,10,1
5559461,1210750181,TIENDA JACKELINE,jackeline,AV 11A # 2A - 31,LOS PATIOS,"7.803676128387451;-72.52062225341797",110005502,Tienda,1,1
6666219,155306,panaderia delipostre,,CL 31 # 23 - 04,PALMIRA,"3.5274868823528176;-76.29467215341822",1224309386,Panaderia,3,2
6232303,780081,COFFEE PIZZA,andrea,CL 60 G SUR # 18 B - 54,BOGOTA,"4.5604400634765625;-74.13861083984375",18002393,Cafeteria,19,2
5283779,243917,Pastelitos caribe ,,CL 74 # 64 B - 16,MEDELLIN,"6.272194999999999;-75.57262999999999",1224185100,Panaderia,5,2
5065498,103184,minimarket provenza,,KR 35 # 7 - 76,MEDELLIN,"6.206761360168457;-75.56552124023438",22014977,Autoservicio,14,1
4214442,433728,DISTRILUZ ,rosmery,KR 2 S # 91 SUR - 55,BARRANQUILLA,"10.9338572;-74.8260095",42014404,Tienda,4,1
7010298,1210708103,Mr Peperoni,,KR 49 # 135 SUR - 15,CALDAS,"6.08714;-75.63505666666667",0,Comidas Rapidas,1,1
6782670,62295,MINIMERCADO LOS PAISAS,NO DECLARADO,KR 7 A # 2 A SUR - 99 CS 49,BOGOTA,"4.577591666666667;-74.23252666666667",18036493,Autoservicio,99,1
3438244,109308,NO TIENE,JAMILET HURTADO,CL 23 C # 35 - 34,PALMIRA,"3.52246563136281;-76.3070528202267",30013458,Tienda,1,2
6849931,978363,jugos el caliño,,KR 46 # 49 D SUR - 47,ENVIGADO,"6.1615901;-75.601955",0,Cafeteria,2,1
6415294,412030,el gran colmado,,CL 39 # 17 - 17,VILLAVICENCIO,"4.150722503662109;-73.61648559570312",12504648,Tienda,4,1
4865718,7760,RESTAURANTE Y HOSPEDAJE,laura,KR 45 # 47 - 11,BELLO,"6.334360625405547;-75.55399888151811",20901813,Restaurantes,1,2
6943474,88719,POLLOLANDIA ASADO Y BROASTER,no tiene ,CL 38 SUR # 40 A - 27,ENVIGADO,"6.168932914733887;-75.58642578125",20901095,Restaurantes,2,1
6670483,213254,TIENDA FLOR DEL MONTE,rosa,MZ 5 LT 13 SEC PORTAL,MONTERIA,"8.74571348;-75.90686522",140000096,Tienda,1,1
5504408,177839,minimercado la nubia,,KR 80 B # 17 - 18,MEDELLIN,"6.223060131072998;-75.60169982910156",20005916,Tienda,16,2
6321531,221351,tienda mixta,guillermo,AV 3 A OESTE # 22 OESTE - 02,CALI,"3.4501524;-76.5651359",30039447,Tienda,1,2
4830520,556937,MULTISERVICIOS.COM,,CL 72 B # 1 A 4 - 03,CALI,"3.4879263783668426;-76.48831270962866",32033336,Papeleria,6,1
6046759,171630,DROGERIA FARMAVALLE,jaime,KR 28 # 92 - 05,CALI,"3.4173834323883057;-76.4820327758789",30302916,Drogueria,14,1
6831273,203595,TIENDA LUCY OP,no declara,KR 87 D # 50 SUR - 37,BOGOTA,"4.628660202026367;-74.17941284179688",10091797,Tienda,7,1
7028340,229213,DON MARCOS,marcos ,KR 10 BIS # 16 SUR - 36,BOGOTA,"4.57902568;-74.09306314",17901553,Tienda,15,1
6347521,108537,TIENDA DONDE JUANCHO ,,CL 78 A # 1 D - 107,NEIVA,"2.97247004508972;-75.2907485961914",92004842,Tienda de barrio,9,2
6953951,28997,EL PAISA 57,Jose,CL 57 A SUR # 78 H - 08 LC 2,BOGOTA,"4.60882009;-74.17271396",18003728,Tienda,8,9
6484087,787463,TIENDA EL PUALYN,lorena garcia,CL 21 # 5 B - 20,FUSAGASUGA,"4.329573973082006;-74.36620781198144",200004843,Tienda,2,1
6795408,460941,TIENDA LA BENDICION,no declara,CL 71 BIS SUR # 77 G - 27,BOGOTA,"4.599048333333333;-74.19517666666667",18036921,Tienda,7,3
7006084,170783,Tienda Sofia,Sandra,CL 107 # 26 H - 102,CALI,"3.424006333;-76.47267077",32013983,Tienda,14,2
6992683,205989,tienda las palmas,,CL 53 # 11 C - 51,MANIZALES,"5.06949520111084;-75.4913101196289",62018340,Tienda,5,1
4359330,190845,fruver,no de clara,KR 23 # 101 B - 06,MEDELLIN,"6.289686933159828;-75.53824086673558",22011583,Fruver,1,2
6436429,567893,TIENDA LA CENTRAL,diana ayala,KR 16 # 15 - 01,MAICAO,"11.378973007202148;-72.24398803710938",175002376,Tienda,2,1
7028443,69482,DROGUERIA FORMALYNE,NO DECLARADO,TV 74 F # 40 B SUR - 15,BOGOTA,"4.617211762815714;-74.1535254009068",18012728,Drogueria,8,5
7032068,1201428257,TIENDALA PEDREGOSA,carlos,KR 33 # 94 - 17,BUCARAMANGA,"7.096360206604;-73.1082000732422",52023606,Tienda,16,2
6430809,326178,DROGUERIA CENTRAL,carmenza gomez,CL 18 # 20 - 03,MANIZALES,"5.06881935;-75.52049939",62029398,Drogueria,3,1
4903227,413589,el manantial ,,CL 22 # 12 AN - 05,VILLA DEL ROSARIO,"7.8547879;-72.4778139",110003374,Tienda,1,1
5074679,629099,Donde vivi,,KR 26 # 8 - 117,VILLAVICENCIO,"4.125763416290283;-73.62637329101562",125006552,Cafeteria,7,1
5212187,653536,Tienda Mixta La 58 ,,CL 58 # 55 A - 13,COPACABANA,"6.349928379058838;-75.5121841430664",1224365842,Autoservicio,1,1
4744057,154318,la tiendita,,KR 78 D # 114 - 26,MEDELLIN,"6.309999942779541;-75.57527160644531",1224017723,Tienda,6,1
4862530,551306,RESTAURANTE MARLEN,MARLEN QUIROZ,CL 2 # 11 - 28,FUSAGASUGA,"4.346775;-74.36553833333333",200002452,Restaurantes,6,1
6319087,91395,MULTITIENDA LA 26,ruben ,CL 36 # 25 - 51,GIRON,"7.070788860321045;-73.16926574707031",52020361,Tienda,2,2
6084253,694384,GOOFY,NO DECLARADO,CL 27 # 25 - 45,BOGOTA,"4.623637665063143;-74.07741436734796",17993878,Cafeteria,13,2
6049123,817855,TIENDA JHOMAR ,marcela ramos ,CL 26 C # 28 - 10,VILLAVICENCIO,"4.143560412078977;-73.63039547549518",125012267,Tienda,3,1
6084022,822793,Castillo del pan castipan,,AV 11 ESTE # 8B NORTE - 09,CUCUTA,"7.90824031829834;-72.49234008789062",1224444412,Panaderia,5,1
4514062,94159,Tienda Yeny,no declara,CL 34 A # 40 - 39,ITAGUI,"6.165481;-75.615481",20031181,Tienda,2,2
6599585,109255,FRUTI CARNES BARBOSA,paola,CL 11 # 24 A - 10,PALMIRA,"3.5097224;-76.2964907",32038684,Autoservicio,2,2
5334356,679467,DROGUERIA INGLEZA ,fernando suarez ,AV 3 # 13 - 61,CUCUTA,"7.8921210346743464;-72.48317747376859",110005896,Drogueria,4,1
6937552,987878,La tamaleria original,,KR 45 A # 70 SUR - 20,SABANETA,"6.151803493499756;-75.61621856689453",1224464633,Comidas Rapidas,1,1
4909508,569569,LICOBAR MARTINEZ ,ariana martinez ,DG 30 SUR # 37 SUR - 15,VILLAVICENCIO,"4.098016815260053;-73.650469975546",125004132,LicoBar,8,1
5210956,653501,Pizzas Bocalino ,,KR 15 # 5 A - 51,GIRARDOTA,"6.3782639503479;-75.44442749023438",1224349195,Comidas Rapidas,1,1
3818862,972067,PIPOS,NO DECLARADO,KR 69 # 30 - 11,ITAGUI,"6.17223644257;-75.6376190186",22009466,Restaurantes,2,1
6770049,460613,TIENDA VALE Y DANY,daniela,KR 17 # 50 - 58,NEIVA,"2.9550740718841553;-75.28711700439453",92002574,Tienda,2,1
5467112,363234,TIENDA EL REGRESO,lucia,MZ 30 LT 16 SEC SANTA FE,MONTERIA,"8.7450345;-75.9014808",143004552,Tienda,3,1
5009273,378734,Delicias santarosano ,,KR 14 # 9 - 02,GIRARDOTA,"6.3754072189331055;-75.44721984863281",22024410,Panaderia,1,1
6762017,43557,panaderia anguie,NO DECLARADO,KR 110 # 64 D - 04,BOGOTA,"4.7016401290893555;-74.12995910644531",18007307,Panaderia,10,4
6703850,200384,NO TIENE,no informa,KR 98 # 82 - 32,MEDELLIN,"6.29510717;-75.59334522",20005033,Tienda,7,1
6969266,556272,TIENDA JULIAN,gloria,CL 61 SUR # 43 SUR - 95,VILLAVICENCIO,"4.079226600006223;-73.67036333307624",125013074,Tienda,8,1
6807202,735671,el oasis,,CL 12 OESTE # 4 - 65,TOCANCIPA,"4.9644106440246105;-73.91351731494069",1224472551,Tienda,1,1
3407640,97230,EL VECI,MARÍA SALAZAR,KR 36 # 19 - 04,MANIZALES,"5.058782094609259;-75.51900278236195",60035623,Tienda,11,1
6478007,405076,FONDA EL REY RESTAURANTE BAR,NO DECLARADO,CL 104 # 74 - 19,MEDELLIN,"6.301469802856445;-75.5725326538086",22055162,Bar,6,2
6014394,180548,TIENDA LA NUEVECITA,,CL 72 # 38 - 23,BARRANQUILLA,"10.985608100891113;-74.81098937988281",40002394,Tienda,2,2
6987413,668705,PANADERIA Y PASTELERIA LA VALLENATA,no ,CL 4 # 9 - 12,CUCUTA,"7.8971381187438965;-72.53060150146484",110008376,Panaderia,8,1
5361299,686600,tienda santi,flor mejia,KR 12 SUR # 17 - 02,VILLAVICENCIO,"4.117590000000001;-73.59605166666667",125009031,Tienda,5,1
6854177,92611,nuestra tienda,,KR 3 # 27 - 78,IBAGUE,"4.434587001800537;-75.22703552246094",1224499687,Tienda,10,1
5655027,214013,TDA CHEO,javier,KR 7 B # 93 - 32,BARRANQUILLA,"10.9501529525421;-74.8264487892144",42007328,Tienda,3,3
5673660,65686,COMPRE AQUI,NO DECLARADO,CL 39 G SUR # 9 - 03,BOGOTA,"4.562200546264648;-74.10650634765625",10124836,Tienda,18,3
7019745,447881,"0",NO DECLARADO,KR 4 ESTE # 30 C SUR - 51,BOGOTA,"4.559988333333334;-74.089985",17954281,Licobar,4,3
7015288,479620,TIENDA MIXTA NELLY,ISACC,KR 31 A # 26 - 21,CALI,"3.42599258;-76.51950547",32046927,Tienda,11,2
4952632,510898,TAMALES TOLIMENSES LA UNION X.J,na,AC 29 C SUR # 44 A - 09,VILLAVICENCIO,"4.099006652832031;-73.6551513671875",1255004874,Restaurantes,8,1
4255713,440897,punto rojo Amparo ,luz amparo Márquez ,TV 21 # 8 B - 09,GIRON,"7.05351;-73.16812499999999",52004874,Tienda,3,2
6561773,464521,los almendros,,KR 35A # 17 - 55,EL CARMEN DE VIBORAL,"6.0728777;-75.3338873",1224102631,Autoservicio,1,1
6690368,324848,Tienda dimark,Alexander palomino,CL 17 # 5 - 05,BARBOSA,"5.935077611356974;-73.6105986032635",195001079,Tienda,1,1
4380857,477430,NO TIENE,na,CL 22 BIS SUR # 10 ESTE - 06 LC 1,BOGOTA,"4.5680553;-74.0836396",17964819,LicoBar,4,3
5256612,96861,DN DEPOSITO NACIONAL,daniela bustamante,KR 17 # 24 - 02,MANIZALES,"5.07090907924674;-75.5165135816024",62022563,Tienda,2,1
4702165,1210377920,Cigarreria Monero,,KR 54 # 51 - 74,MEDELLIN,"6.25239391811192;-75.57069417089224",22012421,Licoreria,10,1
5676778,176383,AQUI ME QUEDO,no declara,CL 71 # 24 B - 35,MEDELLIN,"6.2654749999999995;-75.53585500000001",20025734,Tienda,3,2
3971878,374211,La sombrilla,NO DECLARADO,CL 34 A # 12 ESTE - 28,VILLAVICENCIO,"4.1372197;-73.5916981",0,Tienda,4,1
3031812,235126,NO TIENE,licu Vargas,TV 68 BIS # 2 - 60,BOGOTA,"4.62387977454709;-74.1263553800961",10118961,Tienda,8,2
5052661,100725,LA FINQUITA,Jesus,CL 59BB # 28 A - 03,MEDELLIN,"6.251723289489746;-75.54930877685547",22033227,Tienda,8,1
4238808,359168,PLASTICOS D & S 2 ,Danilo Bolaño ,KR 31 # 117 - 15,BARRANQUILLA,"10.977839585367944;-74.84089708368852",42004425,Salsamentaria,3,1
5143910,464376,yolmark,,KR 10 # 16 - 60,ZIPAQUIRA,"5.031755447387695;-73.998779296875",1210050592,Autoservicio,3,1
5636007,726974,TIENDA EL CASTILLO,NELIS SOFIA,KR 62 D # 101 C - 57,MEDELLIN,"6.294268333333334;-75.562905",22038452,Tienda,5,2
3741503,330207,DESAYUNO ,NO DECLARADO,CL 1 A BIS # 25A - 12,BOGOTA,"4.5950155;-74.10063843",17923624,Cafeteria,14,2
5765395,413495,tienda roldan ,lucia,CL 35 # 89 - 44,MEDELLIN,"6.24562406539917;-75.61405181884766",22020338,Tienda,12,1
4652085,129245,TIENDA DE ASEO,NO DECLARADO,CL 65 J SUR # 77 L - 22,BOGOTA,"4.59957761084276;-74.1867518757598",17908880,Tienda,7,3
4543175,176423,tienda las ossas,,CL 76 CC # 86 - 05,MEDELLIN,"6.281002820469439;-75.5923426989466",20009732,Tienda,7,1
7068953,482826,El palacio de la Parilla,,KR 15 # 5 B - 24,GIRARDOTA,"6.377828598022461;-75.44514465332031",1210513858,Restaurantes,1,1
5159347,417555,COMERCIALIZADORA ESEGE,manuel ,CL 51 # 45 - 32,BELLO,"6.3358006;-75.554423",22011787,Tienda,1,2
6926324,1210302707,FERREÑECTRICOS LA 15,,CL 15 # 9 - 45 LC 1,CHIA,"4.863540172576904;-74.05848693847656",0,Ferrelectrico,1,3
6812392,495147,REST Y PANADERIA SANTI,no da nombre,KR 4 S # 10 - 15,MALAMBO,"10.846739768981934;-74.77983093261719",42016689,Panaderia,3,1
6397691,822632,TIENDA DONDE RUEDA,no informa,CL 57 # 51 - 111,BELLO,"6.339531421661377;-75.56127166748047",22051814,Tienda,1,2
7011326,146334,ANTOJOS CAFE,jenifer,KR 71 # 31 A - 219,CARTAGENA,"10.39267673;-75.47827874",72000546,Cafeteria,3,13
6667927,676149,RESTAURANTE VEZINO,NO DECLARADO,KR 69 A # 3 SUR - 59,BOGOTA,"4.6192278;-74.1293727",17989906,Restaurantes,8,2
4674655,425397,TIENDA Y PANADERIA  PAN DE VIDA ,,CL 36 # 2 B - 05,BARRANQUILLA,"10.936530113220215;-74.79017639160156",40007083,Tienda,5,6
5007583,464914,la niña samanta,,CL 42 # 33 - 04,CARTAGENA,"10.4193033;-75.519001",72004988,Tienda,2,4
6282285,62004185,LOS PERRITOS,adriana gomez,CL 61 # 24 C - 04,MANIZALES,"5.059326648712158;-75.49073028564453",62029421,Comidas Rapidas,8,1
6940791,151575,restaurante el halcon gris,,CL 48 # 56 - 67,MEDELLIN,"6.249881267547607;-75.57441711425781",1200497066,Restaurantes,10,1
7032520,88976,Mercados Barrio Nuevo,,KR 24 F # 40 SUR - 134,ENVIGADO,"6.150155000000001;-75.57931",20402974,Autoservicio,2,2
5782683,84939,COMIDAS RAPIDAS JOSE Y ANA,jose,KR 100 MZ 2 LT 1 SEC SAN JOSE,CARTAGENA,"10.38399;-75.46148",70900807,Comidas Rapidas,3,13
6730458,417834,TM Mercaver,,CL 0 # 2 ESTE - 41,CUCUTA,"7.897832508013188;-72.49755496448259",110001337,Tienda,2,1
5008268,24021,DROGUERIA ANTARESS,no lo da,CL 40 SUR # 73 - 30,BOGOTA,"4.6149014;-74.1514368",10310937,Drogueria,8,6
6945092,643836,LA TIENDA DE MARIO,NA,CL 40 B SUR # 40 A - 31,ENVIGADO,"6.166027545928955;-75.58808898925781",22033736,Tienda,2,1
6996914,640791,REST Y COMIDAS RAPIDAS EL RINCON SA,,KR 14 # 58 - 27 LC 1,SOLEDAD,"10.90867805480957;-74.79491424560547",42060096,Restaurantes,2,1
6520069,174105,TDA AMERICANA,,CL 2 # 61 - 49,GALAPA,"10.92103099822998;-74.86054992675781",42010520,Tienda,1,1
6807067,329852,TIENDA REJAS BLANCAS,No ,CL 49 H SUR # 10 A - 02,BOGOTA,"4.559410095214844;-74.12088775634766",17924056,Tienda,18,2
5231880,3005579,TDA LA CONFIANCITA,,CL 68C # 65 - 33,BARRANQUILLA,"11.002812385559082;-74.7919921875",42017053,Tienda,2,4
6254525,384083,micrmercado gomez,,CL 65 # 20 - 47,BUCARAMANGA,"7.101799964904785;-73.1160888671875",52023632,Tienda de barrio,6,2
5553995,170388,Pedro angarita,,KR 18 # 87 - 31,BUCARAMANGA,"7.092919826507568;-73.11759948730469",1201426322,Tienda,10,1
6441657,180000328,NO TIENE,Diego,KR 27 B # 8 A - 46,POPAYAN,"2.4455666666666667;-76.62528166666667",180003283,Tienda,8,1
6906626,384566,restaurante y panaderia antojate ,,CL 29 # 43 A - 107,MEDELLIN,"6.228043079376221;-75.5703125",22038431,Panaderia,14,1
6872761,118101,BROSTIASADOS,nn,KR 6 # 68 - 07,TUNJA,"5.572903156280518;-73.34148406982422",132012057,Restaurantes,1,1
5697182,162765,NO TIENE,Jose,CL 47 # 14 A - 18,BOGOTA,"4.63466869606209;-74.0680325405443",10550753,Comidas Rapidas,13,1
5121419,534476,AUTOSERVICIO EL MANANTIAL ,liliana boada,CL 49 # 54 A - 63,BARRANCABERMEJA,"7.0600233333333335;-73.82677833333334",260000777,Autoservicio,7,1
5961518,1357,DEPOSITO EL TESORO ,,KR 19 # 20 - 77,BARANOA,"10.793574333190918;-74.9153823852539",42025031,Tienda,1,1
6723688,81322,SALSAMENTARIA LUCY,lucy,KR 3 NORTE # 38 NORTE - 04,CALI,"3.467329978942871;-76.5147705078125",30042592,Tienda,4,2
6619244,437997,tienda mi gigante,no aplica,CL 20 SUR # 37 B - 22,NEIVA,"2.9100701808929443;-75.26388549804688",0,Tienda,6,1
4127516,375951,supermercado la 2000,,CL 58 # 63 - 93,BELLO,"6.3423956;-75.5677541",1210280327,Autoservicio,1,2
7079783,335772,TIENDA MERCURIO,mercedes,KR 29 # 12 - 02,POPAYAN,"2.44545217;-76.62738485",180004082,Tienda,7,1
6074097,351447,PINCHO EXPRESS,no  lo da,CL 90 # 87 - 92,BOGOTA,"4.711267948150635;-74.09577941894531",17987953,Restaurantes,10,2
6923787,239882,TIENDA CRUZADA,,CL 30 D # 65 - 01,CARTAGENA,"10.398447992156228;-75.49224318272559",72007366,Tienda,2,7
6831048,81342,granero micelania daniela,,KR 30 # 36 - 93,CALI,"3.4228665086594696;-76.50287633990088",1210733464,Tienda,13,2
6716595,250073,VARIEDADES CC,german ,CL 35 # 22 - 02,ARMENIA,"4.527185440063477;-75.68412780761719",60037408,Tienda,4,1
4563188,102998,Tienda el paisita,Hector Ortiz,KR 31 A # 84 - 192,MEDELLIN,"6.27510708;-75.54435454",22003156,Tienda,3,1
6521849,116039,PAN ESPIGA DE ORO,No dio,DG 63 # 1 - 24,SOLEDAD,"10.892192840576172;-74.80266571044922",42009756,Tienda,2,2
3182891,238646,CARBÓN Y SABOR,AD MARCELA ZUÑIGA,KR 52 # 1 - 23 OESTE,CALI,"3.41623851303099;-76.5551265621773",30907091,Comidas Rapidas,20,1
6894949,373871,Tienda Grosso,,KR 12 # 21 A - 21,YOPAL,"5.3341938;-72.4014891",225000683,Tienda,4,1
7059725,814692,TIENDA MIXTA LA VIRGEN DEL CARMEN,NO DECLARADO,CL 17 # 19 - 177,CUCUTA,"7.885106086730957;-72.46968078613281",110010115,Tienda,3,1
3858679,352200,la costeñita,NO DECLARADO,CL 8 # 37 - 12,ACACIAS,"3.9823646;-73.7788454",0,Tienda,1,1
5000919,23968,EL RANCHO,NO DECLARADO,CL 40 SUR # 2 ESTE - 03,BOGOTA,"4.551838632837076;-74.09569885970986",10125586,Cafeteria,4,4
3002115,133788,MI GRANER PER,ALBA ORDENI,KR 14 B # 31 - 12 SUR,BOGOTA,"4.57299921157132;-74.2426205145964",10653990,Veterinaria,99,1
3760735,48230,EMPANADAS PAISSITA,LAIDY DALGO,KR 16 A # 148 - 94,BOGOTA,"4.73088720838126;-74.04223904581",10913858,Comidas Rapidas,1,4
4129887,177264,tienda carmen,javier,KR 47 # 70 - 33,MEDELLIN,"6.2657057;-75.5564177",20038413,Tienda,4,2
5800002,646864,casa ventana berta,,CL 10 # 64 A - 39,CARTAGENA,"10.376299858093262;-75.49209594726562",720003548,Tienda,3,15
4145914,417833,tienda variedades,,KR 32 # 19 - 08,PASTO,"1.2219448;-77.2809457",0,Tienda,9,1
4682712,406530,DROGERIA REBARATAS,bemjamin cordoba ,CL 2 # 14 - 91 LC 1,NEIVA,"2.9230481;-75.2795835",92002183,Drogueria,4,1
6046587,149537,Carol Pan,,CL 53 # 51 - 09,ITAGUI,"6.1737380027771;-75.6078109741211",1224183932,Panaderia,2,1
3074014,173625,CANCHAS SINTÉTICAS LA BOMBONERA,LUZ MARINA OVIEDO,CL 17 A # 5 - 130,DUITAMA,"5.83821377041638;-73.0360282330315",130590178,Cancha de Futbol,4,1
6575856,537867,MARIA V Y T,maria,CL 6 # 11 - 27,VILLAVICENCIO,"4.13028669;-73.61264158",125007842,Tienda,5,1
6654252,705754,Restaurante ,Julio,CL 44 # 38 - 07,VILLAVICENCIO,"4.1593122482299805;-73.64643096923828",125010027,Restaurantes,1,1
6225637,207232,TIENDA LA PESA,marta,KR 2 # 10 - 96 LC 2,PIEDECUESTA,"6.982895851135254;-73.05400848388672",52016488,Tienda,1,2
7075291,482091,DONDE LILI,,KR 37 # 26 - 52,VILLAVICENCIO,"4.139630317687988;-73.63616180419922",125004680,Restaurantes,2,1
6020036,35670,FARMACIA SALUD,NO DECLARADO,CL 74 B SUR # 88 C - 07,BOGOTA,"4.621549129486084;-74.20245361328125",17930146,Drogueria,7,2
3590430,312814,TIENDA STELUZ,LUZ ESTELLA VELEZ ,KR 28 A # 23 - 34,MANIZALES,"5.06354704745799;-75.516745",60027724,Tienda,10,1
7053726,101787,TIENDA 3 ESQUINAS,Albeiro,CL 91 # 38 - 27,MEDELLIN,"6.282120704650879;-75.54784393310547",20032056,Tienda,3,1
6915033,391165,merkafacil los puertos ,,KR 17 A # 47 - 31,SOLEDAD,"10.9158212;-74.7842615",42017328,Tienda,2,3
3909991,1201256154,HIPERMERCADO DOBLE A,NO DECLARADO,KR 17 # 19 - 2,TURBACO,"10.3297;-75.4124",0,Comidas Rapidas,4,1
5633006,163639,BURGUER QUEEN,Rosa Perez,CL 64 A # 50 - 41,BOGOTA,"4.660466480843433;-74.07918052363381",10906009,Comidas Rapidas,12,5
4730089,543081,NO TIENE,jakeline perez,CL 42 # 45 ESTE - 01,BOGOTA,"4.574092388153076;-74.17658233642578",0,Tienda,99,4
6793962,478709,LA CANASTA,NO DECLARADO,CL 70 A BIS # 121 - 26,BOGOTA,"4.7171776;-74.1367107",17964872,Panaderia,10,4
6347043,481836,SUP MAXITENJO,,KR 2 # 3 - 31,TENJO,"4.87274333333333;-74.14545",1200167439,Autoservicio,1,1
6111975,829139,SAN FRANCISCO PARRILLA,francisco,KR 20 # 14 - 25,BUCARAMANGA,"7.133289813995361;-73.12625885009766",52016429,Comidas Rapidas,3,2
5526776,421215,chadai,ines gomes,KR KR 82 # 24 B - 11,BOGOTA,"4.67024;-74.12168333333334",17973868,Tienda,9,2
